supplier,sku,name,current_stock,in_transit_qty,forecast_next_month,recommended_qty,months_of_cover,urgency,explanation,moq
IEK,ст-9953087,ЩРН-12з-1 38 IP31 MKM13-N-12-31-Z EK !!!,14.0,0.0,1.0,0.0,14.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 14 + в пути 0,1.0
IEK,ст-9953354, УЗО ВД1-63 (4ф) 25А 100мА IEK !!!,30.0,0.0,4.0,0.0,7.5,Низкая,база спроса ≈4 шт/мес (история 2 мес.); прогноз след. месяц ≈4 шт; остаток 30 + в пути 0,1.0
IEK,ст-9953508,Соединитель безвинтовой CF IEK !!!,22.0,0.0,4.0,0.0,5.5,Низкая,база спроса ≈4 шт/мес (история 3 мес.); прогноз след. месяц ≈4 шт; остаток 22 + в пути 0,1.0
IEK,щт-0002147,Подвес V-образный M10 IEK !!!,470.0,0.0,23.5,0.0,20.0,Низкая,база спроса ≈24 шт/мес (история 2 мес.); прогноз след. месяц ≈24 шт; остаток 470 + в пути 0,1.0
IEK,щт02229866,Совмещенный контакт АКДК-250/400А IEK !!!,45.0,0.0,3.0,0.0,15.0,Низкая,база спроса ≈3 шт/мес (история 1 мес.); прогноз след. месяц ≈3 шт; остаток 45 + в пути 0,1.0
IEK,щт02230193,"ВА47-29 (3ф)  4А 4,5кА х-ка D IEK !!!",3.0,0.0,1.0,0.0,3.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,1.0
IEK,щщ0001047,ВА47-29 (3ф) 63А IEK (4/48) D !!!,3.0,0.0,1.0,0.0,3.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,1.0
IEK,щщ0001050,"Наконечник НВИ 2-5 вилка 1,5-2,5мм (100 шт) IEK !",7.0,0.0,1.0,0.0,7.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 7 + в пути 0,1.0
IEK,щщщ0116157, Ящик  ЯТП(укп) 220/36-3 IEK  (1),17.0,0.0,2.0,0.0,8.5,Низкая,база спроса ≈2 шт/мес (история 3 мес.); прогноз след. месяц ≈2 шт; остаток 17 + в пути 0,1.0
IEK,ярп40132,"LED C35 ""Свеча"" 7w 230v 4000К E27 IEK",10.0,0.0,5.0,0.0,2.0,Низкая,база спроса ≈5 шт/мес (история 5 мес.); прогноз след. месяц ≈5 шт; остаток 10 + в пути 0,1.0
IEK,ярп40244,ЩРВ-П  6 IEK черный IP41,3.0,0.0,0.6,0.0,5.0,Низкая,база спроса ≈1 шт/мес (история 7 мес.); снижение спроса ×0.60; прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,1.0
IEK,ярп40255,Розетка 1-ая з/к о/у 16А IP54 AQUATIC РСш12-2-А IEK,64.0,0.0,6.2,0.0,10.32,Низкая,база спроса ≈39 шт/мес (история 29 мес.); сезонность ×0.18; снижение спроса ×0.89; исключено разовых крупных заказов: 3; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈6 шт; остаток 64 + в пути 0,10.0
IEK,ярп40260,Выключатель 2кл. о/у 10А IP54 AQUATIC ВС-20-2-0-А IEK,35.0,0.0,16.0,0.0,2.19,Низкая,база спроса ≈6 шт/мес (история 30 мес.); сезонность ×1.88; рост спроса ×1.43; исключено разовых крупных заказов: 2; прогноз след. месяц ≈16 шт; остаток 35 + в пути 0,10.0
IEK,ярп40269,LED ДБА ВЫХОД 24В 301х101х20 IP52 IEK !!!,5.0,0.0,2.0,0.0,2.5,Низкая,база спроса ≈2 шт/мес (история 3 мес.); прогноз след. месяц ≈2 шт; остаток 5 + в пути 0,1.0
IEK,ярп40277," Хомут 2,5х 80 нейлон (100шт) IEK!!!",64.0,0.0,6.5,0.0,9.85,Низкая,база спроса ≈4 шт/мес (история 7 мес.); рост спроса ×1.45; прогноз след. месяц ≈6 шт; остаток 64 + в пути 0,1.0
IEK,ярп40395, УЗО АВДТ 34   6А С 10мА  IEK !!!,13.0,0.0,2.0,0.0,6.5,Низкая,база спроса ≈2 шт/мес (история 1 мес.); прогноз след. месяц ≈2 шт; остаток 13 + в пути 0,1.0
IEK,ярп4303,"Наконечник НКИ-н 2-4 кольцо 1,5-2,5мм (100 шт) IEK !!!",29.0,0.0,1.0,0.0,29.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 29 + в пути 0,1.0
IEK,ярп4385,"Амперметр Э47 100/5А кл. точн. 1,5 96х96мм !!!",10.0,0.0,2.0,0.0,5.0,Низкая,база спроса ≈2 шт/мес (история 1 мес.); прогноз след. месяц ≈2 шт; остаток 10 + в пути 0,1.0
IEK,ярп5605,"Шина N ""ноль"" на DIN-изол тип ""Стойка"" ШНИ-6х9-14-С-С IEK !!!",29.0,0.0,5.0,0.0,5.8,Низкая,база спроса ≈2 шт/мес (история 6 мес.); рост спроса ×2.00; прогноз след. месяц ≈5 шт; остаток 29 + в пути 0,1.0
IEK,ярп5628,Предохранитель ППНИ-37  (355А) габарит 2 IEK !!!,12.0,0.0,3.0,0.0,4.0,Низкая,база спроса ≈3 шт/мес (история 1 мес.); прогноз след. месяц ≈3 шт; остаток 12 + в пути 0,1.0
IEK,яярп4533, BA 47-60M (2ф) 16А 6кА С IEK !!!,6.0,0.0,2.5,0.0,2.4,Низкая,база спроса ≈2 шт/мес (история 2 мес.); прогноз след. месяц ≈2 шт; остаток 6 + в пути 0,1.0
IEK,яярп4811,LED G45 5w 230v 3000К E27 IEK,176.0,0.0,48.0,0.0,3.67,Низкая,база спроса ≈24 шт/мес (история 10 мес.); рост спроса ×2.00; прогноз след. месяц ≈48 шт; остаток 176 + в пути 0,1.0
IEK,яярп4814, BA 47-60M (1ф) 40А 6кА С IEK !!!,12.0,0.0,1.0,0.0,12.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 12 + в пути 0,1.0
IEK,яярп4829, BA 47-60M (3ф) 20А 6кА С IEK !!!,3.0,0.0,1.0,0.0,3.0,Низкая,база спроса ≈1 шт/мес (история 1 мес.); прогноз след. месяц ≈1 шт; остаток 3 + в пути 0,1.0
IEK,130300792_, Трубы гибкая двустенная красная (с протяжкой)   Ø50 IEK (50) ,7230.0,0.0,6355.6,2350.0,1.14,Средняя,база спроса ≈3908 шт/мес (история 32 мес.); сезонность ×1.90; снижение спроса ×0.86; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈6356 шт; остаток 7230 + в пути 0,50.0
IEK,260100138_, Наконечник медно-луженный JG -   6  IEK (600),1471.0,0.0,1264.2,600.0,1.16,Средняя,база спроса ≈1073 шт/мес (история 32 мес.); сезонность ×0.81; рост спроса ×1.46; прогноз след. месяц ≈1264 шт; остаток 1471 + в пути 0,600.0
IEK,010300053_, УЗО АВДТ 32  25А IEK  (6/60),982.0,0.0,916.9,394.0,1.07,Средняя,база спроса ≈544 шт/мес (история 32 мес.); сезонность ×1.53; рост спроса ×1.10; исключено разовых крупных заказов: 15; прогноз след. месяц ≈917 шт; остаток 982 + в пути 0,1.0
IEK,LLE-T80-12-230-65-GX,Лампа светодиодная T75 таблетка 12Вт 230В 6500К GX53 IEK,500.0,0.0,500.0,250.0,1.0,Средняя,база спроса ≈500 шт/мес (история 1 мес.); прогноз след. месяц ≈500 шт; остаток 500 + в пути 0,1.0
IEK,280100129_,"Розетка информационная RJ-45 UTP кат.5е,1 модуль РКИ-10-00-П ПРАЙМЕР (100)",361.0,0.0,347.8,170.0,1.04,Средняя,база спроса ≈215 шт/мес (история 32 мес.); сезонность ×1.08; рост спроса ×1.49; прогноз след. месяц ≈348 шт; остаток 361 + в пути 0,10.0
IEK,280100003_,Кабель-канал 12х12 белый ЭЛЕКОР IEK (120),36.0,0.0,25.3,120.0,1.42,Средняя,база спроса ≈35 шт/мес (история 28 мес.); сезонность ×0.52; рост спроса ×1.37; прогноз след. месяц ≈25 шт; остаток 36 + в пути 0,120.0
IEK,280100408_,Кабель-канал 12х12 черный ЭЛЕКОР IEK (120м),2.0,0.0,1.5,120.0,1.33,Средняя,база спроса ≈3 шт/мес (история 9 мес.); снижение спроса ×0.50; прогноз след. месяц ≈2 шт; остаток 2 + в пути 0,120.0
IEK,280300085_, Лоток проволочный (60х200х3000) IEK (6),567.0,0.0,450.2,114.0,1.26,Средняя,база спроса ≈264 шт/мес (история 31 мес.); сезонность ×1.35; рост спроса ×1.26; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈450 шт; остаток 567 + в пути 0,6.0
IEK,130301675_,"Блок зажимов БЗН ТВ-1506 1,5 мм2 15А 6 пар IEK",9.0,0.0,7.0,100.0,1.29,Средняя,база спроса ≈7 шт/мес (история 3 мес.); прогноз след. месяц ≈7 шт; остаток 9 + в пути 0,100.0
IEK,130301689_,Колодка клеммная CP 10мм2 серая IEK,28.0,0.0,20.0,100.0,1.4,Средняя,база спроса ≈20 шт/мес (история 4 мес.); прогноз след. месяц ≈20 шт; остаток 28 + в пути 0,100.0
IEK,270300105_,Кабель-канал перфорированный  40х60 ИМПАКТ IEK (24),198.0,0.0,180.8,96.0,1.1,Средняя,база спроса ≈106 шт/мес (история 30 мес.); сезонность ×2.15; снижение спроса ×0.79; исключено разовых крупных заказов: 3; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈181 шт; остаток 198 + в пути 0,24.0
IEK,280100341_,Кабель-канал 16х16 дуб ЭЛЕКОР IEK (84),106.0,0.0,102.1,84.0,1.04,Средняя,база спроса ≈16 шт/мес (история 28 мес.); сезонность ×3.10; рост спроса ×2.00; прогноз след. месяц ≈102 шт; остаток 106 + в пути 0,84.0
IEK,280200054_,Поворот 90° КМП 25х16 Белый ЭЛЕКОР IEK (4),302.0,20.0,269.5,83.0,1.12,Средняя,база спроса ≈84 шт/мес (история 27 мес.); сезонность ×2.31; рост спроса ×1.39; продажи скорректированы вверх из-за дефицита на складе; прогноз след. месяц ≈270 шт; остаток 302 + в пути 20,1.0
IEK,280200041_,Внутренний угол КМВ 40х25 Белый ЭЛЕКОР IEK (4),467.0,0.0,363.0,78.0,1.29,Средняя,база спроса ≈84 шт/мес (история 32 мес.); сезонность ×2.17; рост спроса ×2.00; прогноз след. месяц ≈363 шт; остаток 467 + в пути 0,1.0
IEK,030200460_,"Роз. с з/к без з/ш 16А б/рамки ""BRITE"" белый (1/100)",2605.0,0.0,1785.0,73.0,1.46,Средняя,база спроса ≈1436 шт/мес (история 32 мес.); сезонность ×1.10; рост спроса ×1.13; прогноз след. месяц ≈1785 шт; остаток 2605 + в пути 0,1.0
